source_id;target_id;verified;title-title;artist-artist;album-album
11523;4357;false;0.0;1.0;0.0
13324;8990;false;0.0;1.0;0.0
11276;617;false;0.0;0.0;0.3414634168148041
2792;465;false;0.0;1.0;0.0
13324;13645;false;0.0;1.0;0.0
8325;11223;false;0.0;1.0;0.0
905;14006;false;0.0;0.0;0.3181818127632141
4319;7306;false;0.0;0.0;0.3571428656578064
1119;9696;false;0.0;0.0;0.4000000059604645
13324;18620;false;0.0;1.0;0.0
1457;13056;false;0.0;0.0;0.3076923191547394
15615;12738;false;0.0;0.0;0.625
8298;5189;false;0.0;0.0;0.5714285969734192
11203;14233;false;0.0;0.0;0.3414634168148041
6198;5628;true;0.6666666865348816;0.0;1.0
11470;19224;false;0.0;1.0;0.0
5163;19031;false;0.0;1.0;0.0
11985;5743;false;0.0;0.0;0.4651162922382355
2703;14774;false;0.0;0.0;0.4615384638309479
14066;9322;false;0.0;0.0;1.0
11470;15634;false;0.0;1.0;0.0
8279;15819;false;0.3636363744735718;0.0;0.0
16914;17702;false;0.0;0.0;1.0
8106;722;false;0.0;0.0;0.36000001430511475
11665;16786;false;0.0;0.0;0.3050847351551056
7729;3950;false;0.0;1.0;0.0
11470;16320;false;0.0;1.0;0.0
13324;5899;false;0.0;1.0;0.0
12493;924;false;0.0;0.0;0.3265306055545807
5163;2582;false;0.0;1.0;0.0
11611;17043;false;0.0;1.0;0.0
13324;7337;false;0.0;1.0;0.0
11611;3817;false;0.0;1.0;0.0
10262;14233;false;0.0;0.0;0.3720930218696594
2447;7318;false;0.0;0.0;0.42105263471603394
11585;6484;false;0.0;0.0;0.4000000059604645
8149;3486;true;0.6000000238418579;0.0;1.0
2792;9520;false;0.0;1.0;0.0
11523;18637;false;0.0;1.0;0.0
11611;16225;false;0.0;1.0;0.0
13997;11845;false;0.0;0.0;0.3888888955116272
11470;17062;false;0.0;1.0;0.0
17425;14906;true;0.0;0.0;0.8387096524238586
8325;1181;false;0.0;1.0;0.0
5774;14243;false;0.0;0.0;0.3333333432674408
17293;16320;false;0.0;0.0;0.3414634168148041
7729;5278;false;0.0;1.0;0.0
11611;16511;false;0.0;1.0;0.0
2792;1997;false;0.0;1.0;0.0
16526;10492;false;0.0;0.0;0.3396226465702057
13324;4230;false;0.0;1.0;0.0
12639;15887;false;0.0;0.0;0.3529411852359772
12484;12738;false;0.0;0.0;0.40816327929496765
2792;4886;false;0.0;1.0;0.0
16727;16945;false;0.0;0.0;0.3571428656578064
112;15842;false;0.0;0.0;0.40909090638160706
11523;17710;false;0.0;1.0;0.0
706;7069;false;0.0;0.0;0.3333333432674408
14855;6420;false;0.0;1.0;0.0
950;11558;false;0.0;0.0;0.3333333432674408
6524;13366;false;0.0;0.0;0.43478259444236755
11523;13225;false;0.0;1.0;0.0
6573;13134;false;0.0;0.0;0.3529411852359772
11470;16975;false;0.0;1.0;0.0
18884;14233;false;0.0;0.0;0.3181818127632141
13132;4467;false;0.0;0.0;0.4680851101875305
12484;16139;false;0.0;0.0;0.4285714328289032
2792;3929;false;0.0;1.0;0.0
11470;5672;false;0.0;1.0;0.0
11611;19166;false;0.0;1.0;0.0
11523;17620;false;0.0;1.0;0.0
11523;3820;false;0.0;1.0;0.0
4581;5864;false;0.0;0.0;0.3243243098258972
5163;17544;false;0.0;1.0;0.0
11611;4220;false;0.0;1.0;0.0
5163;19073;false;0.0;1.0;0.0
16612;14925;false;0.0;0.0;0.3125
2323;18526;false;0.0;0.0;0.35555556416511536
5163;8350;false;0.0;1.0;0.0
15983;3730;false;0.0;0.0;0.3333333432674408
7729;6064;false;0.0;1.0;0.0
4681;14428;true;0.0;0.0;1.0
11523;14310;false;0.0;1.0;0.0
16188;17764;false;0.0;0.0;0.5641025900840759
1484;1828;false;0.0;0.0;0.3333333432674408
13324;16467;false;0.0;1.0;0.0
5163;2654;false;0.0;1.0;0.0
2914;2000;false;0.0;0.0;0.3870967626571655
14855;651;false;0.0;1.0;0.0
11523;13992;false;0.0;1.0;0.0
11611;12370;false;0.0;1.0;0.0
11611;15749;false;0.0;1.0;0.0
13324;13675;false;0.0;1.0;0.0
1041;16497;false;0.0;0.0;0.3448275923728943
14855;10414;false;0.0;1.0;0.0
9096;8439;true;0.0;0.0;1.0
7729;12977;false;0.0;1.0;0.0
9063;13820;false;0.0;0.0;0.31168830394744873
11611;1974;false;0.0;1.0;0.0
9883;4115;true;0.4313725531101227;0.0;1.0
11611;16073;false;0.0;1.0;0.0
5342;8754;false;0.0;0.0;0.37288135290145874
5163;8897;false;0.0;1.0;0.0
8325;7212;false;0.0;1.0;0.0
13324;9846;false;0.0;1.0;0.0
14855;4742;false;0.0;1.0;0.0
13324;13853;false;0.0;1.0;0.0
8325;14882;false;0.0;1.0;0.0
15081;3834;false;0.0;0.0;0.4150943458080292
8106;15725;false;0.0;0.0;0.3461538553237915
170;8868;false;0.0;0.0;0.3076923191547394
11523;3592;false;0.0;1.0;0.0
8325;1240;false;0.0;1.0;0.0
1695;8651;false;0.0;0.0;0.31578946113586426
11633;15266;false;0.0;0.0;0.4285714328289032
13762;19039;false;0.30188679695129395;0.0;0.0
14855;6595;false;0.0;1.0;0.0
8939;12417;false;0.30927833914756775;0.0;0.0
3402;9117;false;0.0;0.0;0.3478260934352875
2792;7838;false;0.0;1.0;0.0
16112;7047;false;0.0;0.0;0.42553192377090454
6309;9909;false;0.0;0.0;0.3333333432674408
7818;12983;false;0.0;0.0;0.5333333611488342
2792;797;false;0.0;1.0;0.0
11611;16274;false;0.0;1.0;0.0
6561;5241;false;0.0;0.0;0.3448275923728943
11611;11635;false;0.0;1.0;0.0
392;17079;false;0.0;0.0;0.3529411852359772
5163;10592;false;0.0;1.0;0.0
17711;5123;false;0.0;0.0;0.3103448152542114
2457;16787;false;0.0;0.0;0.32258063554763794
1875;12806;false;0.0;0.0;0.32258063554763794
905;11409;false;0.0;0.0;0.3265306055545807
18225;16503;true;0.0;0.0;1.0
2792;5504;false;0.0;1.0;0.0
2659;10305;false;0.0;0.0;0.3333333432674408
13392;18767;false;0.0;0.0;0.4000000059604645
11611;8396;false;0.0;1.0;0.0
11611;18964;false;0.0;1.0;0.0
13324;17930;false;0.0;1.0;0.0
18242;19043;false;0.0;0.0;0.3076923191547394
10584;4329;false;0.0;0.0;0.3199999928474426
11775;5738;false;0.0;0.0;0.4000000059604645
17317;8357;false;0.0;0.0;0.6086956262588501
11611;11455;false;0.0;1.0;0.0
8325;10492;false;0.0;1.0;0.0
2792;2646;false;0.0;1.0;0.0
16626;9002;false;0.0;0.0;0.32258063554763794
8349;2636;false;0.0;0.0;0.4067796468734741
7418;2964;false;0.0;0.0;0.5925925970077515
11423;11676;false;0.0;0.0;0.3333333432674408
13363;4578;true;0.5074626803398132;0.0;1.0
5163;15241;false;0.0;1.0;0.0
11486;6534;false;0.0;0.0;0.30434781312942505
2792;6784;false;0.0;1.0;0.0
12359;18683;false;0.0;0.0;0.5384615659713745
4412;9847;false;0.0;0.0;0.31578946113586426
17866;15526;false;0.0;0.0;0.5555555820465088
11523;6571;false;0.0;1.0;0.0
9939;12920;false;0.0;0.0;0.36000001430511475
11611;6940;false;0.0;1.0;0.0
923;10742;false;0.0;0.0;0.4000000059604645
11523;5133;false;0.0;1.0;0.0
2792;7555;false;0.0;1.0;0.0
7317;18700;false;0.0;0.0;0.3333333432674408
5163;5603;false;0.0;1.0;0.0
11611;14276;false;0.0;1.0;0.0
11470;9771;false;0.0;1.0;0.0
1927;4166;false;0.0;0.0;0.4333333373069763
13324;6789;false;0.0;1.0;0.0
15615;11002;false;0.0;0.0;0.47826087474823
13324;6181;false;0.0;1.0;0.0
11523;16492;false;0.0;1.0;0.0
436;6374;false;0.0;0.0;0.3636363744735718
16305;15701;true;0.3896103799343109;0.0;1.0
13324;431;false;0.0;1.0;0.0
11611;17812;false;0.0;1.0;0.0
11377;856;false;0.0;0.0;0.30000001192092896
1475;1027;false;0.0;0.0;0.3636363744735718
5715;6086;false;0.0;0.0;0.3333333432674408
13593;18960;false;0.0;0.0;0.4000000059604645
8325;10742;false;0.0;1.0;0.0
9975;3537;false;0.0;0.0;0.30000001192092896
12801;2952;false;0.0;0.0;0.3414634168148041
11470;2426;false;0.0;1.0;0.0
9793;13416;false;0.0;0.0;0.3076923191547394
14855;6075;false;0.0;1.0;0.0
